Date,Open,High,Low,Close,Adj Close,Volume,Stock
2020-02-28,152.410004,163.710007,152,162.009995,157.933472,97012700,MSFT
2020-02-27,163.320007,167.029999,157.979996,158.179993,154.19986,93174900,MSFT
2020-02-26,169.710007,173.259995,168.210007,170.169998,165.888168,56206100,MSFT
2020-02-25,174.199997,174.839996,167.649994,168.070007,163.841019,68073300,MSFT
2020-02-24,167.770004,174.550003,163.229996,170.889999,166.590042,68311100,MSFT
2020-02-21,183.169998,183.5,177.25,178.589996,174.096283,48572600,MSFT
2020-02-20,186.949997,187.25,181.100006,184.419998,179.779602,36862400,MSFT
2020-02-19,188.059998,188.179993,186.470001,187.279999,182.567642,29997500,MSFT
2020-02-18,185.610001,187.699997,185.5,187.229996,182.021713,27792200,MSFT
2020-02-14,183.25,185.410004,182.649994,185.350006,180.194031,23149500,MSFT
2020-02-13,183.080002,186.229996,182.869995,183.710007,178.59964,35295800,MSFT
2020-02-12,185.580002,185.850006,181.850006,184.710007,179.571823,47062900,MSFT
2020-02-11,190.649994,190.699997,183.5,184.440002,179.309357,53159900,MSFT
2020-02-10,183.580002,188.839996,183.25,188.699997,183.450851,35844300,MSFT
2020-02-07,182.850006,185.630005,182.479996,183.889999,178.774612,33529100,MSFT
2020-02-06,180.970001,183.820007,180.059998,183.630005,178.521835,27751400,MSFT
2020-02-05,184.029999,184.199997,178.410004,179.899994,174.895615,39186300,MSFT
2020-02-04,177.139999,180.639999,176.309998,180.119995,175.109467,36433300,MSFT
2020-02-03,170.429993,174.5,170.399994,174.380005,169.52919,30107000,MSFT
2020-01-31,172.210007,172.399994,169.580002,170.229996,165.494629,36142700,MSFT
2020-01-30,174.050003,174.050003,170.789993,172.779999,167.973663,51597500,MSFT
2020-01-29,167.839996,168.75,165.690002,168.039993,163.365555,34754500,MSFT
2020-01-28,163.779999,165.759995,163.070007,165.460007,160.857315,24899900,MSFT
2020-01-27,161.149994,163.380005,160.199997,162.279999,157.765823,32078100,MSFT
2020-01-24,167.509995,167.529999,164.449997,165.039993,160.44899,24918100,MSFT
2020-01-23,166.190002,166.800003,165.270004,166.720001,162.082245,19680800,MSFT
2020-01-22,167.399994,167.490005,165.679993,165.699997,161.090637,24138800,MSFT
2020-01-21,166.679993,168.190002,166.429993,166.5,161.868393,29517200,MSFT
2020-01-17,167.419998,167.470001,165.429993,167.100006,162.451675,34371700,MSFT
2020-01-16,164.350006,166.240005,164.029999,166.169998,161.547546,23865400,MSFT
2020-01-15,162.619995,163.940002,162.570007,163.179993,158.640732,21417900,MSFT
2020-01-14,163.389999,163.600006,161.720001,162.130005,157.619949,23477400,MSFT
2020-01-13,161.759995,163.309998,161.259995,163.279999,158.737946,21626500,MSFT
2020-01-10,162.820007,163.220001,161.179993,161.339996,156.851929,20725900,MSFT
2020-01-09,161.839996,162.220001,161.029999,162.089996,157.581024,21385000,MSFT
2020-01-08,158.929993,160.800003,157.949997,160.089996,155.636688,27746500,MSFT
2020-01-07,159.320007,159.669998,157.320007,157.580002,153.196518,21634100,MSFT
2020-01-06,157.080002,159.100006,156.509995,159.029999,154.606155,20813700,MSFT
2020-01-03,158.320007,159.949997,158.059998,158.619995,154.207581,21116200,MSFT
2020-01-02,158.779999,160.729996,158.330002,160.619995,156.151947,22622100,MSFT
2019-12-31,156.770004,157.770004,156.449997,157.699997,153.313171,18369400,MSFT
2019-12-30,158.990005,159.020004,156.729996,157.589996,153.206223,16348400,MSFT
2019-12-27,159.449997,159.550003,158.220001,158.960007,154.538116,18412800,MSFT
2019-12-26,157.559998,158.729996,157.399994,158.669998,154.256226,14520600,MSFT
2019-12-24,157.479996,157.710007,157.119995,157.380005,153.002075,8989200,MSFT
2019-12-23,158.119995,158.119995,157.270004,157.410004,153.031219,17718200,MSFT
2019-12-20,157.350006,158.490005,156.289993,157.410004,153.031219,53477500,MSFT
2019-12-19,154,155.770004,153.75,155.710007,151.378525,24958900,MSFT
2019-12-18,154.300003,155.479996,154.179993,154.369995,150.07579,24129200,MSFT
2019-12-17,155.449997,155.710007,154.449997,154.690002,150.386887,25425600,MSFT
2019-12-16,155.110001,155.899994,154.820007,155.529999,151.203537,24144200,MSFT
2019-12-13,153,154.889999,152.830002,154.529999,150.231369,23845400,MSFT
2019-12-12,151.649994,153.440002,151.020004,153.240005,148.977219,24612100,MSFT
2019-12-11,151.539993,151.869995,150.330002,151.699997,147.480057,18856600,MSFT
2019-12-10,151.289993,151.889999,150.759995,151.130005,146.925949,16476100,MSFT
2019-12-09,151.070007,152.210007,150.910004,151.360001,147.149521,16687400,MSFT
2019-12-06,150.990005,151.869995,150.270004,151.75,147.528732,16403500,MSFT
2019-12-05,150.050003,150.320007,149.479996,149.929993,145.759308,17869100,MSFT
2019-12-04,150.139999,150.179993,149.199997,149.850006,145.681549,17574700,MSFT
2019-12-03,147.490005,149.429993,146.649994,149.309998,145.156555,24066000,MSFT
2019-12-02,151.809998,151.830002,148.320007,149.550003,145.389908,27418400,MSFT
2019-11-29,152.100006,152.300003,151.279999,151.380005,147.168976,11977300,MSFT
2019-11-27,152.330002,152.5,151.520004,152.320007,148.082825,15184400,MSFT
2019-11-26,151.360001,152.419998,151.320007,152.029999,147.800903,24620100,MSFT
2019-11-25,150,151.350006,149.919998,151.229996,147.023148,22420900,MSFT
2019-11-22,150.070007,150.300003,148.820007,149.589996,145.428787,15901800,MSFT
2019-11-21,149.399994,149.800003,148.5,149.479996,145.321823,18576100,MSFT
2019-11-20,150.309998,150.839996,148.460007,149.619995,145.457916,25696800,MSFT
2019-11-19,150.880005,151.330002,150.199997,150.389999,145.710709,23935700,MSFT
2019-11-18,150.070007,150.550003,148.979996,150.339996,145.662277,21534000,MSFT
2019-11-15,148.929993,149.990005,148.270004,149.970001,145.303757,23485700,MSFT
2019-11-14,147.020004,148.410004,147,148.059998,143.453201,19729800,MSFT
2019-11-13,146.740005,147.460007,146.279999,147.309998,142.726532,16919200,MSFT
2019-11-12,146.279999,147.570007,146.059998,147.070007,142.494019,18641600,MSFT
2019-11-11,145.339996,146.419998,144.729996,146.110001,141.563873,14362600,MSFT
2019-11-08,143.979996,145.990005,143.759995,145.960007,141.418549,16732700,MSFT
2019-11-07,143.839996,144.880005,143.770004,144.259995,139.771423,17786700,MSFT
2019-11-06,144.369995,144.520004,143.199997,144.059998,139.577667,16575800,MSFT
2019-11-05,144.970001,145.020004,143.910004,144.460007,139.96521,18250200,MSFT
2019-11-04,144.830002,145,144.160004,144.550003,140.052414,16912000,MSFT
2019-11-01,144.259995,144.419998,142.970001,143.720001,139.24823,33128400,MSFT
2019-10-31,144.899994,144.929993,142.990005,143.369995,138.909134,24605100,MSFT
2019-10-30,143.520004,145,142.789993,144.610001,140.110519,18496600,MSFT
2019-10-29,144.080002,144.5,142.649994,142.830002,138.385925,20589500,MSFT
2019-10-28,144.399994,145.669998,143.509995,144.190002,139.703613,35280100,MSFT
2019-10-25,139.339996,141.139999,139.199997,140.729996,136.351273,25959700,MSFT
2019-10-24,139.389999,140.419998,138.669998,139.940002,135.585861,37029300,MSFT
2019-10-23,136.880005,137.449997,135.610001,137.240005,132.969849,29844600,MSFT
2019-10-22,138.970001,140.009995,136.259995,136.369995,132.126907,27431000,MSFT
2019-10-21,138.449997,138.5,137.009995,138.429993,134.122833,20078200,MSFT
2019-10-18,139.759995,140,136.559998,137.410004,133.134583,32273500,MSFT
2019-10-17,140.949997,141.419998,139.020004,139.690002,135.343597,21460600,MSFT
2019-10-16,140.789993,140.990005,139.529999,140.410004,136.041229,20751600,MSFT
2019-10-15,140.059998,141.789993,139.809998,141.570007,137.165115,19695700,MSFT
2019-10-14,139.690002,140.289993,139.520004,139.550003,135.208023,13304300,MSFT
2019-10-11,140.119995,141.029999,139.5,139.679993,135.333939,25446000,MSFT
2019-10-10,138.490005,139.669998,138.25,139.100006,134.771973,17654600,MSFT
2019-10-09,137.460007,138.699997,136.970001,138.240005,133.938721,19749900,MSFT
2019-10-08,137.080002,137.759995,135.619995,135.669998,131.44873,25550500,MSFT
2019-10-07,137.139999,138.179993,137.020004,137.119995,132.853592,15303700,MSFT
2019-10-04,136.75,138.25,136.419998,138.119995,133.822464,22897700,MSFT
2019-10-03,134.949997,136.75,133.220001,136.279999,132.039734,24132900,MSFT
2019-10-02,136.25,136.369995,133.580002,134.649994,130.460434,30521700,MSFT
2019-10-01,139.660004,140.25,137,137.070007,132.805145,21466600,MSFT
2019-09-30,138.050003,139.220001,137.779999,139.029999,134.704193,17280900,MSFT
2019-09-27,140.149994,140.360001,136.649994,137.729996,133.444611,22477700,MSFT
2019-09-26,139.440002,140.179993,138.440002,139.539993,135.198288,17456600,MSFT
2019-09-25,137.5,139.960007,136.029999,139.360001,135.023911,21382000,MSFT
2019-09-24,140.360001,140.690002,136.880005,137.380005,133.105515,29773200,MSFT
2019-09-23,139.229996,139.630005,138.440002,139.139999,134.810715,17139300,MSFT
2019-09-20,141.009995,141.649994,138.25,139.440002,135.10141,39167300,MSFT
2019-09-19,140.300003,142.369995,140.070007,141.070007,136.680679,35772100,MSFT
2019-09-18,137.360001,138.669998,136.529999,138.520004,134.209991,23982100,MSFT
2019-09-17,136.960007,137.520004,136.429993,137.389999,133.115189,17814200,MSFT
2019-09-16,135.830002,136.699997,135.660004,136.330002,132.088165,16731400,MSFT
2019-09-13,137.779999,138.059998,136.570007,137.320007,133.047379,23363100,MSFT
2019-09-12,137.850006,138.419998,136.869995,137.520004,133.24115,27010000,MSFT
2019-09-11,135.910004,136.270004,135.089996,136.119995,131.884705,24726100,MSFT
2019-09-10,136.800003,136.889999,134.509995,136.080002,131.845932,28903400,MSFT
2019-09-09,139.589996,139.75,136.460007,137.520004,133.24115,25773900,MSFT
2019-09-06,140.029999,140.179993,138.199997,139.100006,134.771973,20824500,MSFT
2019-09-05,139.110001,140.380005,138.759995,140.050003,135.692429,26101800,MSFT
2019-09-04,137.300003,137.690002,136.479996,137.630005,133.347717,17995900,MSFT
2019-09-03,136.610001,137.199997,135.699997,136.039993,131.80719,18869300,MSFT
2019-08-30,139.149994,139.179993,136.270004,137.860001,133.570572,23940100,MSFT
2019-08-29,137.25,138.440002,136.910004,138.119995,133.822464,20168700,MSFT
2019-08-28,134.880005,135.759995,133.550003,135.559998,131.342087,17393300,MSFT
2019-08-27,136.389999,136.720001,134.660004,135.740005,131.516525,23102100,MSFT
2019-08-26,134.990005,135.559998,133.899994,135.449997,131.23555,20312600,MSFT
2019-08-23,137.190002,138.350006,132.800003,133.389999,129.23967,38508600,MSFT
2019-08-22,138.660004,139.199997,136.289993,137.779999,133.493042,18697000,MSFT
2019-08-21,138.550003,139.490005,138,138.789993,134.471649,14970300,MSFT
2019-08-20,138.210007,138.710007,137.240005,137.259995,132.989243,21170800,MSFT
2019-08-19,137.850006,138.550003,136.889999,138.410004,134.103455,24355700,MSFT
2019-08-16,134.880005,136.460007,134.720001,136.130005,131.894394,24449100,MSFT
2019-08-15,134.389999,134.580002,132.25,133.679993,129.52063,28074400,MSFT
2019-08-14,136.360001,136.919998,133.669998,133.979996,129.811295,32527300,MSFT
2019-08-13,136.050003,138.800003,135,138.600006,133.841888,25154600,MSFT
2019-08-12,137.070007,137.860001,135.240005,135.789993,131.128296,20484300,MSFT
2019-08-09,138.610001,139.380005,136.460007,137.710007,132.982391,23466700,MSFT
2019-08-08,136.600006,138.990005,135.929993,138.889999,134.121887,27496500,MSFT
2019-08-07,133.789993,135.649994,131.830002,135.279999,130.635834,33414500,MSFT
2019-08-06,133.800003,135.679993,133.210007,134.690002,130.066071,32696700,MSFT
2019-08-05,133.300003,133.929993,130.779999,132.210007,127.671249,42749600,MSFT
2019-08-02,138.089996,138.320007,135.259995,136.899994,132.200211,30791600,MSFT
2019-08-01,137,140.940002,136.929993,138.059998,133.320389,40557500,MSFT
2019-07-31,140.330002,140.490005,135.080002,136.270004,131.591858,38598800,MSFT
2019-07-30,140.139999,141.220001,139.800003,140.350006,135.531784,16846500,MSFT
2019-07-29,141.5,141.509995,139.369995,141.029999,136.188416,16605900,MSFT
2019-07-26,140.369995,141.679993,140.300003,141.339996,136.487808,19037600,MSFT
2019-07-25,140.429993,140.610001,139.320007,140.190002,135.377274,18356900,MSFT
2019-07-24,138.899994,140.740005,138.850006,140.720001,135.889069,20738300,MSFT
2019-07-23,139.759995,139.990005,138.029999,139.289993,134.508148,18034600,MSFT
2019-07-22,137.410004,139.190002,137.330002,138.429993,133.677704,25074900,MSFT
2019-07-19,140.220001,140.669998,136.449997,136.619995,131.92984,48992400,MSFT
2019-07-18,135.550003,136.619995,134.669998,136.419998,131.736664,30381800,MSFT
2019-07-17,137.699997,137.929993,136.220001,136.270004,131.591858,20211000,MSFT
2019-07-16,138.960007,139.050003,136.520004,137.080002,132.374039,22726100,MSFT
2019-07-15,139.440002,139.539993,138.460007,138.899994,134.131546,16651500,MSFT
2019-07-12,138.850006,139.130005,138.009995,138.899994,134.131546,18936800,MSFT
2019-07-11,138.199997,139.220001,137.869995,138.399994,133.648712,22327900,MSFT
2019-07-10,137.130005,138.580002,137.020004,137.850006,133.117599,24204400,MSFT
2019-07-09,136,136.970001,135.800003,136.460007,131.77533,19953100,MSFT
2019-07-08,136.399994,137.100006,135.369995,136.960007,132.258148,16779700,MSFT
2019-07-05,135.940002,137.330002,135.720001,137.059998,132.354721,18141100,MSFT
2019-07-03,136.800003,137.740005,136.289993,137.460007,132.740982,13629300,MSFT
2019-07-02,136.119995,136.589996,135.339996,136.580002,131.891205,15237800,MSFT
2019-07-01,136.630005,136.699997,134.970001,135.679993,131.022079,22613500,MSFT
2019-06-28,134.570007,134.600006,133.160004,133.960007,129.36116,30043000,MSFT
2019-06-27,134.139999,134.710007,133.509995,134.149994,129.544632,16557500,MSFT
2019-06-26,134.350006,135.740005,133.600006,133.929993,129.332214,23657700,MSFT
2019-06-25,137.25,137.589996,132.729996,133.429993,128.849335,33327400,MSFT
2019-06-24,137,138.399994,137,137.779999,133.050018,20628800,MSFT
2019-06-21,136.580002,137.729996,136.460007,136.970001,132.267838,36727900,MSFT
2019-06-20,137.449997,137.660004,135.720001,136.949997,132.248505,33042600,MSFT
2019-06-19,135,135.929993,133.809998,135.690002,131.031738,23744400,MSFT
2019-06-18,134.190002,135.240005,133.570007,135.160004,130.519943,25934500,MSFT
2019-06-17,132.630005,133.729996,132.529999,132.850006,128.289261,14517800,MSFT
2019-06-14,132.259995,133.789993,131.639999,132.449997,127.902985,17821700,MSFT
2019-06-13,131.979996,133,131.559998,132.320007,127.777451,17200800,MSFT
2019-06-12,131.399994,131.970001,130.710007,131.490005,126.975952,17092500,MSFT
2019-06-11,133.880005,134.240005,131.279999,132.100006,127.565018,23913700,MSFT
2019-06-10,132.399994,134.080002,132,132.600006,128.047836,26477100,MSFT
2019-06-07,129.190002,132.25,128.259995,131.399994,126.889008,33885600,MSFT
2019-06-06,126.440002,127.970001,125.599998,127.82,123.431938,21459000,MSFT
2019-06-05,124.949997,125.870003,124.209999,125.830002,121.510246,24926100,MSFT
2019-06-04,121.279999,123.279999,120.650002,123.160004,118.931915,29382600,MSFT
2019-06-03,123.849998,124.370003,119.010002,119.839996,115.725861,37983600,MSFT
2019-05-31,124.230003,124.620003,123.32,123.68,119.434074,26646800,MSFT
2019-05-30,125.260002,125.760002,124.779999,125.730003,121.413673,16829600,MSFT
2019-05-29,125.379997,125.389999,124.040001,124.940002,120.650803,22763100,MSFT
2019-05-28,126.980003,128,126.050003,126.160004,121.828926,23128400,MSFT
2019-05-24,126.910004,127.419998,125.970001,126.239998,121.906174,14123400,MSFT
2019-05-23,126.199997,126.290001,124.739998,126.18,121.848228,23603800,MSFT
2019-05-22,126.620003,128.240005,126.519997,127.669998,123.287086,15396500,MSFT
2019-05-21,127.43,127.529999,126.580002,126.900002,122.54351,15293300,MSFT
2019-05-20,126.519997,127.589996,125.760002,126.220001,121.886848,23706900,MSFT
2019-05-17,128.309998,130.460007,127.919998,128.070007,123.673363,25770500,MSFT
2019-05-16,126.75,129.380005,126.459999,128.929993,124.503838,30112200,MSFT
2019-05-15,124.260002,126.709999,123.699997,126.019997,121.693733,24722700,MSFT
2019-05-14,123.870003,125.879997,123.699997,124.730003,120.003815,25266300,MSFT
2019-05-13,124.110001,125.550003,123.040001,123.349998,118.676086,33944900,MSFT
2019-05-10,124.910004,127.93,123.82,127.129997,122.312851,30915100,MSFT
2019-05-09,124.290001,125.790001,123.57,125.5,120.744637,27235800,MSFT
2019-05-08,125.440002,126.370003,124.75,125.510002,120.754242,28419000,MSFT
2019-05-07,126.459999,127.18,124.220001,125.519997,120.763863,36017700,MSFT
2019-05-06,126.389999,128.559998,126.110001,128.149994,123.294205,24239800,MSFT
2019-05-03,127.360001,129.429993,127.25,128.899994,124.015778,24911100,MSFT
2019-05-02,127.980003,128,125.519997,126.209999,121.427719,27350200,MSFT
2019-05-01,130.529999,130.649994,127.699997,127.879997,123.034454,26821700,MSFT
2019-04-30,129.809998,130.699997,129.389999,130.600006,125.65139,24166500,MSFT
2019-04-29,129.899994,130.179993,129.350006,129.770004,124.852829,16324200,MSFT
2019-04-26,129.699997,130.520004,129.020004,129.889999,124.968269,23654900,MSFT
2019-04-25,130.059998,131.369995,128.830002,129.149994,124.256302,38033900,MSFT
2019-04-24,125.790001,125.849998,124.519997,125.010002,120.273178,31257000,MSFT
2019-04-23,124.099998,125.580002,123.830002,125.440002,120.686913,24025500,MSFT
2019-04-22,122.620003,124,122.57,123.760002,119.070564,15648700,MSFT
2019-04-18,122.190002,123.519997,121.300003,123.370003,118.695335,27991000,MSFT
2019-04-17,121.239998,121.849998,120.540001,121.769997,117.155952,19300900,MSFT
2019-04-16,121.639999,121.650002,120.099998,120.769997,116.193855,14071800,MSFT
2019-04-15,120.940002,121.580002,120.57,121.050003,116.463249,15792600,MSFT
2019-04-12,120.639999,120.980003,120.370003,120.949997,116.367035,19745100,MSFT
2019-04-11,120.540001,120.849998,119.919998,120.330002,115.770523,14209100,MSFT
2019-04-10,119.760002,120.349998,119.540001,120.190002,115.635826,16477200,MSFT
2019-04-09,118.629997,119.540001,118.580002,119.279999,114.7603,17612000,MSFT
2019-04-08,119.809998,120.019997,118.639999,119.93,115.385674,15116200,MSFT
2019-04-05,119.389999,120.230003,119.370003,119.889999,115.347198,15826200,MSFT
2019-04-04,120.099998,120.230003,118.379997,119.360001,114.837257,20112800,MSFT
2019-04-03,119.860001,120.43,119.150002,119.970001,115.424164,22860700,MSFT
2019-04-02,119.059998,119.480003,118.519997,119.190002,114.673714,18142300,MSFT
2019-04-01,118.949997,119.110001,118.099998,119.019997,114.510155,22789100,MSFT
2019-03-29,118.07,118.32,116.959999,117.940002,113.471077,25399800,MSFT
2019-03-28,117.440002,117.580002,116.129997,116.93,112.499367,18334800,MSFT
2019-03-27,117.879997,118.209999,115.519997,116.769997,112.345413,22733400,MSFT
2019-03-26,118.620003,118.709999,116.849998,117.910004,113.442207,26097700,MSFT
2019-03-25,116.559998,118.010002,116.32,117.660004,113.201706,27067100,MSFT
2019-03-22,119.5,119.589996,117.040001,117.050003,112.614792,33624500,MSFT
2019-03-21,117.139999,120.82,117.089996,120.220001,115.664696,29854400,MSFT
2019-03-20,117.389999,118.75,116.709999,117.519997,113.067001,28113300,MSFT
2019-03-19,118.089996,118.440002,116.989998,117.650002,113.192085,37588700,MSFT
2019-03-18,116.169998,117.610001,116.050003,117.57,113.115097,31207600,MSFT
2019-03-15,115.339996,117.25,114.589996,115.910004,111.518021,54681100,MSFT
2019-03-14,114.540001,115.199997,114.330002,114.589996,110.248016,30763400,MSFT
2019-03-13,114.129997,115,113.779999,114.5,110.161438,35513800,MSFT
2019-03-12,112.82,113.989998,112.650002,113.620003,109.314781,26132700,MSFT
2019-03-11,110.989998,112.949997,110.980003,112.830002,108.554718,26491600,MSFT
2019-03-08,109.160004,110.709999,108.800003,110.510002,106.322617,22818400,MSFT
2019-03-07,111.400002,111.550003,109.870003,110.389999,106.207176,25339000,MSFT
2019-03-06,111.870003,112.660004,111.43,111.75,107.51564,17687000,MSFT
2019-03-05,112.25,112.389999,111.230003,111.699997,107.467529,19538300,MSFT
2019-03-04,113.019997,113.25,110.800003,112.260002,108.006317,26608000,MSFT
2019-03-01,112.889999,113.019997,111.669998,112.529999,108.266083,23501200,MSFT
2019-02-28,112.040001,112.879997,111.730003,112.029999,107.785034,29083900,MSFT
2019-02-27,111.690002,112.360001,110.879997,112.169998,107.919716,21487100,MSFT
2019-02-26,111.260002,113.239998,111.169998,112.360001,108.102524,21536700,MSFT
2019-02-25,111.760002,112.18,111.260002,111.589996,107.361687,23750600,MSFT
2019-02-22,110.050003,111.199997,109.82,110.970001,106.765182,27763200,MSFT
2019-02-21,106.900002,109.480003,106.870003,109.410004,105.264305,29063200,MSFT
2019-02-20,107.860001,107.940002,106.290001,107.150002,103.089943,21607700,MSFT
2019-02-19,107.790001,108.660004,107.779999,108.169998,103.628723,18038500,MSFT
2019-02-15,107.910004,108.300003,107.360001,108.220001,103.67662,26606900,MSFT
2019-02-14,106.309998,107.290001,105.660004,106.900002,102.412033,21784700,MSFT
2019-02-13,107.5,107.779999,106.709999,106.809998,102.325813,18394900,MSFT
2019-02-12,106.139999,107.139999,105.480003,106.889999,102.402443,25056600,MSFT
2019-02-11,106.199997,106.580002,104.970001,105.25,100.831299,18914100,MSFT
2019-02-08,104.389999,105.779999,104.260002,105.669998,101.233673,21461100,MSFT
2019-02-07,105.190002,105.589996,104.290001,105.269997,100.850464,29760700,MSFT
2019-02-06,107,107,105.529999,106.029999,101.578552,20609800,MSFT
2019-02-05,106.059998,107.269997,105.959999,107.220001,102.718605,27325400,MSFT
2019-02-04,102.870003,105.800003,102.769997,105.739998,101.300728,31315100,MSFT
2019-02-01,103.779999,104.099998,102.349998,102.779999,98.464989,35535700,MSFT
2019-01-31,103.800003,105.220001,103.18,104.43,100.045738,55636400,MSFT
2019-01-30,104.620003,106.379997,104.330002,106.379997,101.913864,49471900,MSFT
2019-01-29,104.879997,104.970001,102.169998,102.940002,98.618301,31490500,MSFT
2019-01-28,106.260002,106.480003,104.660004,105.080002,100.668449,29476700,MSFT
2019-01-25,107.239998,107.879997,106.199997,107.169998,102.6707,31225600,MSFT
2019-01-24,106.860001,107,105.339996,106.199997,101.741417,23164800,MSFT
2019-01-23,106.120003,107.040001,105.339996,106.709999,102.230003,25874300,MSFT
2019-01-22,106.75,107.099998,104.860001,105.68,101.243256,32371300,MSFT
2019-01-18,107.459999,107.900002,105.910004,107.709999,103.188034,37427600,MSFT
2019-01-17,105,106.629997,104.760002,106.120003,101.66478,28393000,MSFT
2019-01-16,105.260002,106.260002,104.959999,105.379997,100.955849,29853900,MSFT
2019-01-15,102.510002,105.050003,101.879997,105.010002,100.601387,31587600,MSFT
2019-01-14,101.900002,102.870003,101.260002,102.050003,97.765633,28437100,MSFT
2019-01-11,103.190002,103.440002,101.639999,102.800003,98.484154,28314200,MSFT
2019-01-10,103.220001,103.75,102.379997,103.599998,99.250572,30067600,MSFT
2019-01-09,103.860001,104.879997,103.239998,104.269997,99.892441,32280800,MSFT
2019-01-08,103.040001,103.970001,101.709999,102.800003,98.484154,31514400,MSFT
2019-01-07,101.639999,103.269997,100.980003,102.059998,97.77523,35656100,MSFT
2019-01-04,99.720001,102.510002,98.93,101.93,97.650696,44060600,MSFT
2019-01-03,100.099998,100.190002,97.199997,97.400002,93.310867,42579100,MSFT
2019-01-02,99.550003,101.75,98.940002,101.120003,96.874687,35329300,MSFT
2018-12-31,101.290001,102.400002,100.440002,101.57,97.305801,33173800,MSFT
2018-12-28,102.089996,102.410004,99.519997,100.389999,96.175362,38196300,MSFT
2018-12-27,99.300003,101.190002,96.400002,101.18,96.932175,49498500,MSFT
2018-12-26,95.139999,100.690002,93.959999,100.559998,96.338196,51634800,MSFT
2018-12-24,97.68,97.970001,93.980003,94.129997,90.178146,43935200,MSFT
2018-12-21,101.629997,103,97.459999,98.230003,94.10601,111242100,MSFT
2018-12-20,103.050003,104.309998,98.779999,101.510002,97.248322,70334200,MSFT
2018-12-19,103.650002,106.879997,101.349998,103.690002,99.336784,68198200,MSFT
2018-12-18,103.75,104.510002,102.519997,103.970001,99.605049,49319200,MSFT
2018-12-17,105.410004,105.800003,101.709999,102.889999,98.570381,56957300,MSFT
2018-12-14,108.25,109.260002,105.5,106.029999,101.578552,47043100,MSFT
2018-12-13,109.580002,110.870003,108.629997,109.449997,104.85498,31333400,MSFT
2018-12-12,110.889999,111.269997,109.040001,109.080002,104.500511,36183000,MSFT
2018-12-11,109.800003,110.949997,107.440002,108.589996,104.031097,42381900,MSFT
2018-12-10,104.800003,107.980003,103.889999,107.589996,103.073059,40801500,MSFT
2018-12-07,108.379997,109.449997,104.300003,104.82,100.419357,45044900,MSFT
2018-12-06,105.82,109.239998,105,109.190002,104.605896,49107400,MSFT
2018-12-04,111.940002,112.639999,108.209999,108.519997,103.964012,45197000,MSFT
2018-12-03,113,113.419998,110.730003,112.089996,107.384132,34732800,MSFT
2018-11-30,110.699997,110.970001,109.360001,110.889999,106.234528,33665600,MSFT
2018-11-29,110.330002,111.120003,109.029999,110.190002,105.563911,28123200,MSFT
2018-11-28,107.889999,111.330002,107.860001,111.120003,106.45488,46788500,MSFT
2018-11-27,106.269997,107.330002,105.360001,107.139999,102.641975,29124500,MSFT
2018-11-26,104.790001,106.629997,104.580002,106.470001,102.000092,32336200,MSFT
2018-11-23,102.169998,103.809998,102,103.07,98.742813,13823100,MSFT
2018-11-21,103.599998,104.43,102.239998,103.110001,98.781151,28130600,MSFT
2018-11-20,101.800003,102.970001,99.349998,101.709999,97.439903,64052500,MSFT
2018-11-19,108.269997,108.559998,103.550003,104.620003,100.22776,44773900,MSFT
2018-11-16,107.080002,108.879997,106.800003,108.290001,103.743668,33502100,MSFT
2018-11-15,104.989998,107.800003,103.910004,107.279999,102.776085,38505200,MSFT
2018-11-14,108.099998,108.260002,104.470001,104.970001,100.56308,39495100,MSFT
2018-11-13,107.550003,108.739998,106.639999,106.940002,102.009659,35374600,MSFT
2018-11-12,109.419998,109.959999,106.099998,106.870003,101.942894,33621800,MSFT
2018-11-09,110.849998,111.449997,108.760002,109.57,104.518417,32039200,MSFT
2018-11-08,111.800003,112.209999,110.910004,111.75,106.597916,25644100,MSFT
2018-11-07,109.440002,112.239998,109.400002,111.959999,106.798203,37901700,MSFT
2018-11-06,107.379997,108.839996,106.279999,107.720001,102.753708,24340200,MSFT
2018-11-05,106.370003,107.739998,105.900002,107.510002,102.553398,27922100,MSFT
2018-11-02,106.480003,107.32,104.980003,106.160004,101.265625,37680200,MSFT
2018-11-01,107.050003,107.32,105.529999,105.919998,101.036697,33384200,MSFT
2018-10-31,105.440002,108.139999,105.389999,106.809998,101.885674,51062400,MSFT
2018-10-30,103.660004,104.379997,100.110001,103.730003,98.947647,65350900,MSFT
2018-10-29,108.110001,108.699997,101.629997,103.849998,99.062126,55162000,MSFT
2018-10-26,105.690002,108.75,104.760002,106.959999,102.02874,55523100,MSFT
2018-10-25,106.550003,109.269997,106.150002,108.300003,103.306976,61646800,MSFT
2018-10-24,108.410004,108.489998,101.589996,102.32,97.602669,63897800,MSFT
2018-10-23,107.769997,108.970001,105.110001,108.099998,103.11618,43770400,MSFT
2018-10-22,109.32,110.540001,108.239998,109.629997,104.575645,26545600,MSFT
2018-10-19,108.93,110.860001,108.209999,108.660004,103.65036,32785500,MSFT
2018-10-18,110.099998,110.529999,107.830002,108.5,103.497734,32506200,MSFT
2018-10-17,111.68,111.809998,109.550003,110.709999,105.60585,26548200,MSFT
2018-10-16,109.540001,111.410004,108.949997,111,105.882492,31610200,MSFT
2018-10-15,108.910004,109.480003,106.949997,107.599998,102.639236,32068100,MSFT
